0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,0.0
41.0,0.0
42.0,0.0
43.0,0.0
44.0,0.0
45.0,0.0
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.0
50.0,0.0
51.0,0.0
52.0,0.0
53.0,0.0
54.0,0.0
55.0,0.0
56.0,0.0
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.0
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.0
65.0,0.0
66.0,0.0
67.0,0.0
68.0,0.0
69.0,0.0
70.0,0.0
71.0,0.0
72.0,0.0
73.0,0.0
74.0,0.0
75.0,0.0
76.0,0.0
77.0,0.0
78.0,0.0
79.0,0.0
80.0,0.0
81.0,0.0
82.0,0.0
83.0,0.0
84.0,0.0
85.0,0.0
86.0,0.0
87.0,0.0
88.0,0.0
89.0,0.0
90.0,0.0
91.0,0.0
92.0,0.0
93.0,0.0
94.0,0.0
95.0,0.0
96.0,0.0
97.0,0.08824065363634437
98.0,0.08907403059522953
99.0,0.08946724694868424
100.0,0.08932363842875465
101.0,0.088987267911314
102.0,0.08868117716652021
103.0,0.08858127190987945
104.0,0.08876414886211072
105.0,0.08918980711893695
106.0,0.08967145192392842
107.0,0.0899476210274536
108.0,0.08978253357778496
109.0,0.08910855697397432
110.0,0.0881410450537832
111.0,0.08727192213221086
112.0,0.08682621214484199
113.0,0.0868873428236113
114.0,0.08733968654890215
115.0,0.08800214501471205
116.0,0.08876224594801019
117.0,0.08960869352283013
118.0,0.0905440332150601
119.0,0.09153971314868695
120.0,0.09254051433114356
121.0,0.0934825454594651
122.0,0.09431685567068887
123.0,0.09506131107046618
124.0,0.09581102328167634
125.0,0.09659959417985645
126.0,0.09730465007372227
127.0,0.09784817899485862
128.0,0.09837882531498687
129.0,0.09920229851512241
130.0,0.10059026134260204
131.0,0.10263971339194122
132.0,0.10521980587706156
133.0,0.1079694807259402
134.0,0.11047197921873214
135.0,0.11248115572145266
136.0,0.11401216770999406
137.0,0.11518429719448613
138.0,0.1161473698334316
139.0,0.11724409576574117
140.0,0.1187805179123046
141.0,0.12056777070574853
142.0,0.12200735806815796
143.0,0.12262004833285059
144.0,0.12229045205733138
145.0,0.12109894071438333
146.0,0.1191968256630982
147.0,0.11672535126965164
148.0,0.1137260125130898
149.0,0.11012932171366827
150.0,0.10599918288924697
151.0,0.10171513997833775
152.0,0.09760630694075695
153.0,0.093597204952044
154.0,0.08955888412459595
155.0,0.08570907563256083
156.0,0.08243971173793202
157.0,0.08000617741309385
158.0,0.07841710294240228
159.0,0.07748250423825502
160.0,0.07693695687537544
161.0,0.07659573682220591
162.0,0.07638828447266233
163.0,0.07631676808652274
164.0,0.07636871628257952
165.0,0.07647083702373977
166.0,0.07653177525774933
167.0,0.07651063922257414
168.0,0.07646666304024052
169.0,0.07650184835572066
170.0,0.07664189912807971
171.0,0.07684239509626617
172.0,0.07709285724231504
173.0,0.07746315824680212
174.0,0.07807665444522591
175.0,0.07902953235419195
176.0,0.08032505482652674
177.0,0.08184585075602147
178.0,0.08340392382842378
179.0,0.0848376612170317
180.0,0.0860852504215105
181.0,0.08716803416344374
